,URL,id,desc,stars,num_ratings,num_reviews,reviews,vader_score,final_score
295,http://flipkart.com/fastcolors-typography-men-round-neck-red-t-shirt/p/itm4a502f2e1a399?pid=TSHGA5P5Z7SHNFGP&lid=LSTTSHGA5P5Z7SHNFGPQZWBFF&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_8_306&otracker=browse&fm=organic&iid=f06eec8e-6419-465e-8084-88a75c333c92.TSHGA5P5Z7SHNFGP.SEARCH&ppt=None&ppn=None&ssid=hc8ro5j3280000001658749331315,295,Typography Men Round Neck Red T-Shirt,3.8,2496,216,nice tshirt good quality  sure good product fabric also good very good quality tshirt just loved it❤❤❤,4.0281,0.0027535280
82,http://flipkart.com/eyebogler-printed-men-hooded-neck-black-blue-t-shirt/p/itm601252e07cec7?pid=TSHG5ZRJKWQNU5NT&lid=LSTTSHG5ZRJKWQNU5NTK0RBVO&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_87&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHG5ZRJKWQNU5NT.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,82,"Printed Men Hooded Neck Black, Blue T-Shirt",4.2,2602,253,just amazing t shirt to be honest i really liked it✌️ comfortable nice tshirt,2.4501,0.0026126190
78,http://flipkart.com/eyebogler-solid-men-polo-neck-blue-t-shirt/p/itmd01efa0653e10?pid=TSHGBTQGFPFZYNEN&lid=LSTTSHGBTQGFPFZYNENPS2IG2&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_83&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHGBTQGFPFZYNEN.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,78,Solid Men Polo Neck Blue T-Shirt,3.9,2003,227,ok good quality and  good service wonderful tshirt quality is best very good product good tsart ❤️❤️👌👌,4.1719,0.0026050670
222,http://flipkart.com/bullmer-printed-men-round-neck-multicolor-t-shirt/p/itmd16a068366637?pid=TSHFSBS5FTFMSQTH&lid=LSTTSHFSBS5FTFMSQTHEFRAJA&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_6_230&otracker=browse&fm=organic&iid=084e018d-f70c-4aa8-b3f0-2aa453359b85.TSHFSBS5FTFMSQTH.SEARCH&ppt=None&ppn=None&ssid=h4ptlhsnsg0000001658749328012,222,Pack of 3 Printed Men Round Neck Multicolor T-Shirt,3.9,2295,324,nice i bought this for my brother its totally awesome same colour quality of tea shirts are best nice tshirts i liked it very much,2.5263,0.0025947050
47,http://flipkart.com/vero-lie-solid-men-round-neck-green-t-shirt/p/itm58d2af5b7d981?pid=TSHG92UNAYZRHYCF&lid=LSTTSHG92UNAYZRHYCFBWTLBN&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_50&otracker=browse&fm=organic&iid=03790674-8250-4bfa-858b-0333696289cd.TSHG92UNAYZRHYCF.SEARCH&ppt=None&ppn=None&ssid=69maj2m9v40000001658749323857,47,Solid Men Round Neck Green T-Shirt,4.1,2973,325,good supar quality awesome,1.0653,0.0024088660
284,http://flipkart.com/u-s-polo-assn-solid-men-neck-red-t-shirt/p/itm1a2fb4312b63a?pid=TSHG5KYX2B4C8ZSD&lid=LSTTSHG5KYX2B4C8ZSDX7SJCE&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_8_295&otracker=browse&fm=organic&iid=f06eec8e-6419-465e-8084-88a75c333c92.TSHG5KYX2B4C8ZSD.SEARCH&ppt=None&ppn=None&ssid=hc8ro5j3280000001658749331315,284,Solid Men Polo Neck Red T-Shirt,4.2,2676,213,very good product 👌👌 grt quality very good product,1.7863,0.0023107450
152,http://flipkart.com/provogue-color-block-men-polo-neck-green-t-shirt/p/itm61c62964c6cea?pid=TSHFUGCB8ETHEBRX&lid=LSTTSHFUGCB8ETHEBRX9VZXVK&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_158&otracker=browse&fm=organic&iid=86087765-cb1b-47a5-9a71-2e15fca4f9dd.TSHFUGCB8ETHEBRX.SEARCH&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,152,Color Block Men Polo Neck Green T-Shirt,4.1,2395,295,nice product and good quality very good product thnx to flipkart very good product 🤠,1.7427,0.0022847580
141,http://flipkart.com/3bros-striped-men-polo-neck-light-green-t-shirt/p/itm1531386e1467c?pid=TSHGBP4DXSDMSDRA&lid=LSTTSHGBP4DXSDMSDRABRT8VB&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_146&otracker=browse&fm=organic&iid=86087765-cb1b-47a5-9a71-2e15fca4f9dd.TSHGBP4DXSDMSDRA.SEARCH&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,141,Striped Men Polo Neck Light Green T-Shirt,4.1,1952,193,its very comfortable i love it🥰 good nice product and comfortable,3.3274,0.0021887990
173,http://flipkart.com/eyebogler-striped-men-polo-neck-blue-grey-orange-t-shirt/p/itm51eeaac6c9781?pid=TSHG77AHZB55CKQY&lid=LSTTSHG77AHZB55CKQYMXWTLK&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_5_179&otracker=browse&fm=organic&iid=5f36eec8-b866-4818-acfd-fc96b59362fd.TSHG77AHZB55CKQY.SEARCH&ppt=None&ppn=None&ssid=wi9d7ehkmo0000001658749327073,173,"Striped Men Polo Neck Blue, Grey, Orange T-Shirt",3.7,3176,276,very nice tshirt with a good material very comfortable metrial  quality very bad  rate is high,0.8302,0.0021691320
381,http://flipkart.com/unbeatable-solid-men-round-neck-black-t-shirt/p/itm33ab3110ec446?pid=TSHG78Y8UQYD9UGM&lid=LSTTSHG78Y8UQYD9UGMD0YCYU&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_10_395&otracker=browse&fm=organic&iid=1a3c65da-ab4a-4f52-bda8-58dd5a54d54b.TSHG78Y8UQYD9UGM.SEARCH&ppt=None&ppn=None&ssid=rb4s26l0yo0000001658749334580,381,Solid Men Round Neck Black T-Shirt,4,1912,188,nice product great quality but size is terrible i wear small and ordered medium and still it is too tight for me pro tip  order 2 size larger really liked the cloth material which is more than what were paying for  fit is also good if anyone looking for compression tshirt i will easily suggest for this productthe only note to keep in mind is this product runs a size down means if u r a m guy buy l of this product,2.5916,0.0019065610
62,http://flipkart.com/try-color-block-men-hooded-neck-white-blue-t-shirt/p/itmf9b65817ec595?pid=TSHG9UEJHS4G7QC2&lid=LSTTSHG9UEJHS4G7QC2JFMKFT&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_67&otracker=browse&fm=organic&iid=03790674-8250-4bfa-858b-0333696289cd.TSHG9UEJHS4G7QC2.SEARCH&ppt=None&ppn=None&ssid=69maj2m9v40000001658749323857,62,"Color Block Men Hooded Neck White, Blue T-Shirt",4.1,2225,172,amazing t shart good❤️ you have nice collection good,1.8882,0.0018988950
287,http://flipkart.com/veirdo-color-block-men-polo-neck-maroon-black-t-shirt/p/itm0bbc4647316e1?pid=TSHG75ZZP8G2RJPZ&lid=LSTTSHG75ZZP8G2RJPZKJ0Q6L&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_8_298&otracker=browse&fm=organic&iid=f06eec8e-6419-465e-8084-88a75c333c92.TSHG75ZZP8G2RJPZ.SEARCH&ppt=None&ppn=None&ssid=hc8ro5j3280000001658749331315,287,"Color Block Men Polo Neck Maroon, Black T-Shirt",4.1,2269,213,nice product excellent 👌👌 quality poor colour dim,1.4222,0.0018950790
351,http://flipkart.com/tripr-printed-men-round-neck-green-t-shirt/p/itm2ca6bbd9d6c4b?pid=TSHG9ZZYHVFXTYC9&lid=LSTTSHG9ZZYHVFXTYC9ERGUOM&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_10_365&otracker=browse&fm=organic&iid=1a3c65da-ab4a-4f52-bda8-58dd5a54d54b.TSHG9ZZYHVFXTYC9.SEARCH&ppt=None&ppn=None&ssid=rb4s26l0yo0000001658749334580,351,Printed Men Round Neck Green T-Shirt,3.7,1610,178,wow 😲 fantastic looking very nice 🥰 thanks flipkart 🙏🏻 👍👍very nice,3.6159,0.0018716010
191,http://flipkart.com/puma-solid-men-round-neck-black-t-shirt/p/itm7b6b742b9f174?pid=TSHFZJ7CZYGDKUHH&lid=LSTTSHFZJ7CZYGDKUHH6FP1FI&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_5_198&otracker=browse&fm=organic&iid=5f36eec8-b866-4818-acfd-fc96b59362fd.TSHFZJ7CZYGDKUHH.SEARCH&ppt=None&ppn=None&ssid=wi9d7ehkmo0000001658749327073,191,Solid Men Round Neck Black T-Shirt,4,2395,241,quality is very well very nice tshirti bought medium size like it,1.0559,0.0018674000
89,http://flipkart.com/try-color-block-men-round-neck-yellow-t-shirt/p/itmfb1a65e280201?pid=TSHG43ND8ATYXJXY&lid=LSTTSHG43ND8ATYXJXYV89ROB&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_94&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHG43ND8ATYXJXY.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,89,Color Block Men Round Neck Yellow T-Shirt,3.9,1796,129,awesome quality 👍 very nice 👌  and good dilvery boy like this its so comfortable tq flipkart 😊😊,3.9884,0.0018460590
174,http://flipkart.com/hrx-hrithik-roshan-striped-men-round-neck-blue-t-shirt/p/itmfdwgsp98c7dyg?pid=TSHFDVE7YA9GGEDF&lid=LSTTSHFDVE7YA9GGEDFAG0LIV&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_5_180&otracker=browse&fm=organic&iid=5f36eec8-b866-4818-acfd-fc96b59362fd.TSHFDVE7YA9GGEDF.SEARCH&ppt=None&ppn=None&ssid=wi9d7ehkmo0000001658749327073,174,Striped Men Round Neck Blue T-Shirt,4,2008,197,excellent product thanks flipkart ❤️ amazing❤️❤️ very good,2.0386,0.0018411760
77,http://flipkart.com/eyebogler-striped-men-polo-neck-red-t-shirt/p/itm980beb25e8e48?pid=TSHG76ZMNRTW5CHS&lid=LSTTSHG76ZMNRTW5CHSRHEO4U&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_82&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHG76ZMNRTW5CHS.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,77,Striped Men Polo Neck Red T-Shirt,3.9,1636,165,hoo good perfect fit fabric quality not so good  otherwise good looking design good fitting and nice clothe,3.1162,0.0017482000
214,http://flipkart.com/eyebogler-printed-men-hooded-neck-blue-t-shirt/p/itmd7d5744ffb30a?pid=TSHG8ZDEYJHQADZH&lid=LSTTSHG8ZDEYJHQADZHRUFXGJ&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_6_221&otracker=browse&fm=organic&iid=084e018d-f70c-4aa8-b3f0-2aa453359b85.TSHG8ZDEYJHQADZH.SEARCH&ppt=None&ppn=None&ssid=h4ptlhsnsg0000001658749328012,214,Printed Men Hooded Neck Blue T-Shirt,4.1,1671,144,nice product at this price colour is also good quality is also better than others so u can buy it super nice material good look,2.7636,0.0016515610
319,http://flipkart.com/london-hills-color-block-men-round-neck-black-green-maroon-t-shirt/p/itm1ae1c82afabb7?pid=TSHGAYGMSUHQTSYN&lid=LSTTSHGAYGMSUHQTSYNIP4RO8&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_9_331&otracker=browse&fm=organic&iid=1fa91ac9-0906-443a-8259-faa351d3b48a.TSHGAYGMSUHQTSYN.SEARCH&ppt=None&ppn=None&ssid=3gey7qtrds0000001658749333258,319,"Pack of 3 Color Block Men Round Neck Black, Green, Maroon T-Shirt",4.1,1388,162,this is good product and worth it too valuable product good quality ✅👍 👍🏻🙂 purfect product ♥️😘 nice,3.1992,0.0016465850
161,http://flipkart.com/juari-gentleman-printed-men-round-neck-white-t-shirt/p/itmdb714cbc933f1?pid=TSHGB5DZDAJU2ZJ5&lid=LSTTSHGB5DZDAJU2ZJ5DTQRSD&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_5_167&otracker=browse&fm=organic&iid=5f36eec8-b866-4818-acfd-fc96b59362fd.TSHGB5DZDAJU2ZJ5.SEARCH&ppt=None&ppn=None&ssid=wi9d7ehkmo0000001658749327073,161,Printed Men Round Neck White T-Shirt,4.1,1636,183,ultra thin tshirt  but good look owsm packaging nice fabric good product value of money nice product and quality,2.0638,0.0015994820
248,http://flipkart.com/t-hustler-solid-men-round-neck-light-blue-pink-t-shirt/p/itm47fa93d457737?pid=TSHG3E27KPXWSNFG&lid=LSTTSHG3E27KPXWSNFGR2GQS6&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_7_257&otracker=browse&fm=organic&iid=dc9d5535-86d0-43bc-a738-2fe5a9215bc0.TSHG3E27KPXWSNFG.SEARCH&ppt=None&ppn=None&ssid=rqmeotx2dc0000001658749329129,248,"Pack of 2 Solid Men Round Neck Light Blue, Pink T-Shirt",3.9,2005,222,cloth is nice super ❤️ so osm products nys fitting,1.0209,0.0015519390
96,http://flipkart.com/smartees-printed-men-hooded-neck-black-t-shirt/p/itmf7f6baf1cb95b?pid=TSHGF4G86MTRCHM3&lid=LSTTSHGF4G86MTRCHM3ODZ27X&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_101&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHGF4G86MTRCHM3.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,96,Printed Men Hooded Neck Black T-Shirt,4,1649,129,im very happy this product is 🥰🥰 its nice good product 👍 but colour faded,2.3731,0.0014773540
206,http://flipkart.com/metronaut-striped-applique-men-polo-neck-maroon-grey-t-shirt/p/itmfdyjuwb2mfagv?pid=TSHFDYJUE3ZZUZCT&lid=LSTTSHFDYJUE3ZZUZCTENAX0M&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_6_213&otracker=browse&fm=organic&iid=084e018d-f70c-4aa8-b3f0-2aa453359b85.TSHFDYJUE3ZZUZCT.SEARCH&ppt=None&ppn=None&ssid=h4ptlhsnsg0000001658749328012,206,"Striped, Applique Men Polo Neck Maroon, Grey T-Shirt",4.1,1271,165,it’s awesome thanks good metrial very good i like this product is good and delivered at time but product packing is very poor i got the product without seali hope next time it will not happen ,2.7114,0.0014679740
352,http://flipkart.com/roadster-striped-men-polo-neck-maroon-t-shirt/p/itmd1cd7b15a29a8?pid=TSHFZQ87WK3XJZGQ&lid=LSTTSHFZQ87WK3XJZGQCCINKL&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_10_366&otracker=browse&fm=organic&iid=1a3c65da-ab4a-4f52-bda8-58dd5a54d54b.TSHFZQ87WK3XJZGQ.SEARCH&ppt=None&ppn=None&ssid=rb4s26l0yo0000001658749334580,352,Striped Men Polo Neck Maroon T-Shirt,4,1041,126,good and fit product with better fabric my favorite company roadster always produce a best product i like it so much 🙏💕 fantabulous fitting and comfortable fabric nice t shirt  buy ones,4.2796,0.0014390040
211,http://flipkart.com/hrx-hrithik-roshan-solid-men-round-crew-black-t-shirt/p/itmf9qj85zztsdnf?pid=TSHF9N5QBVAZVJPP&lid=LSTTSHF9N5QBVAZVJPPRVL0BO&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_6_218&otracker=browse&fm=organic&iid=084e018d-f70c-4aa8-b3f0-2aa453359b85.TSHF9N5QBVAZVJPP.SEARCH&ppt=None&ppn=None&ssid=h4ptlhsnsg0000001658749328012,211,Solid Men Round or Crew Black T-Shirt,4.3,1204,149,loved it very comfortable love it😍i bought size l,2.6645,0.0013889620
269,http://flipkart.com/try-typography-men-round-neck-black-t-shirt/p/itmfe39c37739c3f?pid=TSHG9RAMHGD67K6Q&lid=LSTTSHG9RAMHGD67K6QEOLSMT&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_7_279&otracker=browse&fm=organic&iid=dc9d5535-86d0-43bc-a738-2fe5a9215bc0.TSHG9RAMHGD67K6Q.SEARCH&ppt=None&ppn=None&ssid=rqmeotx2dc0000001658749329129,269,Typography Men Round Neck Black T-Shirt,4,1512,129,value for money good nice 😊😊😊,2.1536,0.0013503960
246,http://flipkart.com/veirdo-printed-men-round-neck-black-t-shirt/p/itmc2763b99a1cd9?pid=TSHG9EV4YPRY42TM&lid=LSTTSHG9EV4YPRY42TM6XL4XQ&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_7_255&otracker=browse&fm=organic&iid=dc9d5535-86d0-43bc-a738-2fe5a9215bc0.TSHG9EV4YPRY42TM.SEARCH&ppt=None&ppn=None&ssid=rqmeotx2dc0000001658749329129,246,Printed Men Round Neck Black T-Shirt,4.3,1524,166,nice products go for it good👍 i like it nyc product ❤️,1.2231,0.0013197850
102,http://flipkart.com/eyebogler-checkered-men-polo-neck-green-t-shirt/p/itmb79d3e258606c?pid=TSHG7GSEPVCHNRUR&lid=LSTTSHG7GSEPVCHNRURPHHZZG&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_107&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHG7GSEPVCHNRUR.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,102,Checkered Men Polo Neck Green T-Shirt,3.9,1404,133,good i am very happythis is very good productthank you super 👍👍👌👌,2.3857,0.0013188610
257,http://flipkart.com/inkkr-solid-men-polo-neck-orange-t-shirt/p/itmeecb5e6618af3?pid=TSHG4H74YUYEUCNG&lid=LSTTSHG4H74YUYEUCNGZVFINK&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_7_266&otracker=browse&fm=organic&iid=dc9d5535-86d0-43bc-a738-2fe5a9215bc0.TSHG4H74YUYEUCNG.SEARCH&ppt=None&ppn=None&ssid=rqmeotx2dc0000001658749329129,257,Solid Men Polo Neck Orange T-Shirt,3.8,1363,155,tshirts is good to this money safely deliveredgood packagingthnk u flipkart mind blowing tshirt 👕👕👕😘😘😘 good,2.1873,0.0013044480
41,http://flipkart.com/vero-lie-solid-men-round-neck-multicolor-t-shirt/p/itmd40d49409db37?pid=TSHG6DW4VZCKC8ZX&lid=LSTTSHG6DW4VZCKC8ZXOR0I89&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_44&otracker=browse&fm=organic&iid=03790674-8250-4bfa-858b-0333696289cd.TSHG6DW4VZCKC8ZX.SEARCH&ppt=None&ppn=None&ssid=69maj2m9v40000001658749323857,41,Pack of 2 Solid Men Round Neck Multicolor T-Shirt,4,1727,170,good osm good,0.8808,0.0012971440
358,http://flipkart.com/jack-jones-printed-men-round-neck-red-t-shirt/p/itm0015e25fe4e93?pid=TSHFVHQDSBXNHNKE&lid=LSTTSHFVHQDSBXNHNKEGZX4UM&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_10_372&otracker=browse&fm=organic&iid=1a3c65da-ab4a-4f52-bda8-58dd5a54d54b.TSHFVHQDSBXNHNKE.SEARCH&ppt=None&ppn=None&ssid=rb4s26l0yo0000001658749334580,358,Printed Men Round Neck Red T-Shirt,3.9,1868,159,nice quality is 810nice productget a size large order for daily use fake product please don’t buy,0.263,0.0011980560
188,http://flipkart.com/eyebogler-color-block-men-hooded-neck-black-t-shirt/p/itmc84275f39384d?pid=TSHG9AZ3P484EZGE&lid=LSTTSHG9AZ3P484EZGEA6I6QX&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_5_195&otracker=browse&fm=organic&iid=5f36eec8-b866-4818-acfd-fc96b59362fd.TSHG9AZ3P484EZGE.SEARCH&ppt=None&ppn=None&ssid=wi9d7ehkmo0000001658749327073,188,Color Block Men Hooded Neck Black T-Shirt,4.2,1459,126,nice product good quality nice ❤️❤️❤️❤️❤️,1.2834,0.0011929170
371,http://flipkart.com/bullmer-striped-men-polo-neck-maroon-t-shirt/p/itmb28e1d2cb4ee1?pid=TSHGYGYSWKNYUHBZ&lid=LSTTSHGYGYSWKNYUHBZD9ZBJQ&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_10_385&otracker=browse&fm=organic&iid=1a3c65da-ab4a-4f52-bda8-58dd5a54d54b.TSHGYGYSWKNYUHBZ.SEARCH&ppt=None&ppn=None&ssid=rb4s26l0yo0000001658749334580,371,Striped Men Polo Neck Maroon T-Shirt,4,1375,150,was ok nice i recommend this product 👍 nice t shirt it is comptable to wear👍❤️,1.5002,0.0011876260
181,http://flipkart.com/gritstones-ombre-men-round-neck-white-pink-t-shirt/p/itm64ed2cf460368?pid=TSHFPFUQG3M25GD7&lid=LSTTSHFPFUQG3M25GD77ZBDAS&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_5_187&otracker=browse&fm=organic&iid=5f36eec8-b866-4818-acfd-fc96b59362fd.TSHFPFUQG3M25GD7.SEARCH&ppt=None&ppn=None&ssid=wi9d7ehkmo0000001658749327073,181,"Ombre Men Round Neck White, Pink T-Shirt",3.9,1301,122,nice nic product 😘😘 thanks flipkart outstanding,2.1551,0.0011765920
57,http://flipkart.com/eyebogler-color-block-men-hooded-neck-pink-t-shirt/p/itmf8406a878e193?pid=TSHGC8Z7YDFWJT5D&lid=LSTTSHGC8Z7YDFWJT5DZ6UD53&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_2_62&otracker=browse&fm=organic&iid=03790674-8250-4bfa-858b-0333696289cd.TSHGC8Z7YDFWJT5D.SEARCH&ppt=None&ppn=None&ssid=69maj2m9v40000001658749323857,57,Color Block Men Hooded Neck Pink T-Shirt,3.9,1517,127,nice good quality ❤️ thankyou flipkart ❤️🙌 nyc product,0.8619,0.0010834440
86,http://flipkart.com/tqh-solid-men-round-neck-black-dark-blue-grey-t-shirt/p/itm8474f15188ddf?pid=TSHGC98YHP25FYC8&lid=LSTTSHGC98YHP25FYC8NIHYC7&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_91&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHGC98YHP25FYC8.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,86,"Pack of 3 Solid Men Round Neck Black, Dark Blue, Grey T-Shirt",4.1,988,125,thank you so much  flipkart very nice 🥰 nice product nice,2.4331,0.0010772600
342,http://flipkart.com/gritstones-striped-men-henley-neck-white-black-t-shirt/p/itm3627059cb4857?pid=TSHGYC2YKFVRGPQG&lid=LSTTSHGYC2YKFVRGPQGXAIRXO&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_9_355&otracker=browse&fm=organic&iid=1fa91ac9-0906-443a-8259-faa351d3b48a.TSHGYC2YKFVRGPQG.SEARCH&ppt=None&ppn=None&ssid=3gey7qtrds0000001658749333258,342,"Striped Men Henley Neck White, Black T-Shirt",3.8,1136,143,beautiful tshirt just epic❤️❤️❤️😇😇😍😍 nice product,1.921,0.0010756890
297,http://flipkart.com/ausk-solid-men-mandarin-collar-dark-green-t-shirt/p/itm1fcda5fa389ee?pid=TSHG9ATKJ4JGSUNU&lid=LSTTSHG9ATKJ4JGSUNUOMP8X6&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_8_309&otracker=browse&fm=organic&iid=f06eec8e-6419-465e-8084-88a75c333c92.TSHG9ATKJ4JGSUNU.SEARCH&ppt=None&ppn=None&ssid=hc8ro5j3280000001658749331315,297,Solid Men Mandarin Collar Dark Green T-Shirt,3.9,1013,98,nice product good very nice  comfortable 👌 thanks to flipkart,2.9641,0.0010416530
0,http://flipkart.com/ftx-solid-men-round-neck-multicolor-t-shirt/p/itmeafea80350b9b?pid=TSHGDSZFFZHARSGY&lid=LSTTSHGDSZFFZHARSGYBU0EKG&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_1&otracker=browse&fm=organic&iid=en_okllZ7rIVahF31BScRynkFVJVh%2Flff30bBk4DmyXOyCdNDIhaHIQTBFW%2Bxy5wt1a8M5vX8vbU4fHMiEb6VsS7Q%3D%3D&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,0,Pack of 4 Solid Men Round Neck Multicolor T-Shirt,4.2,1103,147,product quantity is excellent nyc look this clothes awesome,1.1968,0.0009804050
280,http://flipkart.com/puma-printed-men-round-neck-dark-blue-t-shirt/p/itmc19dcf4163abf?pid=TSHFZ3ZFJHBWGYKH&lid=LSTTSHFZ3ZFJHBWGYKHTAZOOI&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_8_291&otracker=browse&fm=organic&iid=f06eec8e-6419-465e-8084-88a75c333c92.TSHFZ3ZFJHBWGYKH.SEARCH&ppt=None&ppn=None&ssid=hc8ro5j3280000001658749331315,280,Printed Men Round Neck Dark Blue T-Shirt,4,1398,130,comfy very good product it gives premium looks,0.4404,0.0009564240
275,http://flipkart.com/allen-solly-solid-men-polo-neck-blue-t-shirt/p/itmeb800d5d87701?pid=TSHFKZ26YBHV5AMK&lid=LSTTSHFKZ26YBHV5AMKMV4GO3&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_8_286&otracker=browse&fm=organic&iid=f06eec8e-6419-465e-8084-88a75c333c92.TSHFKZ26YBHV5AMK.SEARCH&ppt=None&ppn=None&ssid=hc8ro5j3280000001658749331315,275,Solid Men Polo Neck Blue T-Shirt,4.1,1321,154,gives me the original productbut colour of the product is light blue inspite of royal blue product quality is good but packaging was too bad and visible no privacy factor is there good,0.3607,0.0009264800
288,http://flipkart.com/jack-jones-printed-men-round-neck-blue-t-shirt/p/itm8c10b2126c505?pid=TSHFVHQDAWES2AVY&lid=LSTTSHFVHQDAWES2AVYS3EDZE&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_8_299&otracker=browse&fm=organic&iid=f06eec8e-6419-465e-8084-88a75c333c92.TSHFVHQDAWES2AVY.SEARCH&ppt=None&ppn=None&ssid=hc8ro5j3280000001658749331315,288,Printed Men Round Neck Blue T-Shirt,3.8,1305,84,best price with awesome product good after wash terrible,1.2255,0.0009245160
99,http://flipkart.com/metronaut-military-camouflage-men-polo-neck-green-t-shirt/p/itmf488c48fc87c8?pid=TSHFRDMJKHP6AXHU&lid=LSTTSHFRDMJKHP6AXHUDLCOMA&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_104&otracker=browse&fm=organic&iid=en_xspS6bSmdxJVkI5U8Ilg07JFJAeCPCzoUNeNMXVV0RUzdr3hmf0Vo3mMff%2BrtqYaG7uMTQBhxBh6Ngsc5utOlA%3D%3D&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,99,Military Camouflage Men Polo Neck Green T-Shirt,4.1,684,80,an indian brand which is doing great on flipkart comfortable product good value for 💰 money so soft nd thick fabric usually for winter or mild summer 🙂 in such a great price  i liked it so much 😊,4.084,0.0009158110
